title,type,price,private_owner,professional_name,floor_built,floor_area,floor,year_built,orientation,bedrooms,bathrooms,second_hand,lift,garage_included,furnished,terrace,balcony,storeroom,swimming_pool,garden_area,location,district,postalcode
Flat / apartment for rent in calle de Claudio Coello,Flat,2250,False,Emmanuel Integra,127,,2nd,,,2,2,True,True,False,True,False,False,False,False,False,"Calle de Claudio Coello, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Claudio Coello,Flat,2250,False,World Gestión Inmobiliaria,127,,2nd,,,2,2,True,True,False,True,False,False,False,False,False,"Calle de Claudio Coello, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Lagasca,Flat,2600,False,Walter Haus Madrid salamanca,127,,4th,,,2,2,True,True,False,True,False,False,False,False,False,"Calle de Lagasca, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Diego de León,Flat,4000,False,Property Plus,240,,3rd,1958.0,,4,4,True,True,True,True,True,False,True,False,False,"Calle de Diego de León, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Castelló,Flat,3500,False,Andrés Carro Propiedades,100,,1st,1935.0,east,3,2,True,True,False,True,False,False,False,False,False,"Calle de Castelló, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Penthouse for rent in calle de Hermosilla,Penthouse,2200,False,Tailor & Key,85,75.0,7th,1960.0,south,2,2,True,True,True,True,True,False,False,False,False,"Calle de Hermosilla, Urb. BARRIO DE SALAMANCA, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in Goya,Flat,2700,True,,120,,3rd,,west,3,2,True,True,False,True,False,True,False,False,False,", Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle Doctor Esquerdo,Flat,1300,False,Alfiz asesores,85,,2nd,,east,2,1,True,True,False,True,False,False,False,False,False,"Calle Doctor Esquerdo, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in Castellana,Flat,2350,False,Diplomatic,127,,2nd,,,2,2,True,True,False,True,False,False,False,False,False,", Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle del Conde de Aranda,Flat,6950,False,Andrés Carro Propiedades,364,311.0,4th,1900.0,west,4,4,True,True,False,True,False,True,False,False,False,"Calle del Conde de Aranda, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28001.0
Flat / apartment for rent in calle de Velázquez,Flat,3500,False,ASTONDO REAL ESTATE,148,136.0,6th,1930.0,east,3,3,True,True,False,True,False,False,False,False,False,"Calle de Velázquez, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Flat / apartment for rent in calle del General Pardiñas, 32",Flat,2700,False,Be Premium Real Estate,120,,3rd,,,3,2,True,True,False,True,False,True,False,False,False,"Calle del General Pardiñas, 32, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28001.0
Flat / apartment for rent in calle del General Pardiñas,Flat,2700,False,Diplomatic,120,,3rd,,west,3,2,True,True,False,True,False,True,False,False,False,"Calle del General Pardiñas, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Serrano,Flat,2600,False,PRESIDENCE | Viviendas de lujo en Madrid,45,,1st,,east,1,1,True,True,False,True,False,False,False,False,False,"Calle de Serrano, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Serrano,Flat,3200,False,PRESIDENCE | Viviendas de lujo en Madrid,145,134.0,2nd,1890.0,east,2,2,True,True,False,True,False,False,False,False,False,"Calle de Serrano, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in Goya,Flat,2700,False,Inmobiliaria Internacional CPM,120,110.0,3rd,1925.0,west,3,2,True,True,False,True,False,True,False,False,False,", Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in Goya,Flat,2900,False,La Casa Bonita,120,,3rd,,west,3,2,True,True,False,True,False,True,False,False,False,", Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Flat / apartment for rent in calle de López de Hoyos, 9",Flat,2600,False,Be Premium Real Estate,201,,6th,,,3,2,True,True,False,True,True,False,False,False,False,"Calle de López de Hoyos, 9, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Lagasca,Flat,4000,False,Domus Aurea Capital,202,,3rd,1900.0,west,4,3,True,True,False,True,False,False,False,False,False,"Calle de Lagasca, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Serrano,Flat,4300,False,Emmanuel Integra,200,,5th,,east,3,3,True,True,False,True,False,True,False,False,False,"Calle de Serrano, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Velázquez,Flat,2080,False,Homelike,80,,1st,,,2,1,True,True,False,True,False,False,False,False,False,"Calle de Velázquez, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Duplex for rent in Recoletos,Duplex,1450,False,La Casa Bonita,55,,6th,,,1,1,True,True,False,True,False,False,False,False,False,", Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Francisca Moreno,Flat,6000,False,aproperties real estate assets spain,289,,4th,,east,4,5,True,True,False,True,True,True,False,False,False,"Calle de Francisca Moreno, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle del General Pardiñas,Flat,2700,False,SF Gestión Inmobiliaria,120,103.0,3rd,1925.0,west,3,2,True,True,False,True,True,False,False,False,False,"Calle del General Pardiñas, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Castelló,Flat,5700,False,Home Select,261,241.0,4th,,,4,5,True,True,False,True,False,False,False,False,False,"Calle de Castelló, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in avenida de Bruselas,Flat,1600,False,Redpiso,125,,5th,,,4,2,True,True,False,True,True,False,True,False,False,"Avenida de Bruselas, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in Recoletos,Flat,4900,False,B&H Partners,250,,2nd,1920.0,west,4,3,True,True,False,True,False,False,False,False,False,", Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Flat / apartment for rent in calle del General Pardiñas, 50",Flat,2700,False,Tuksa Premium Real Estate,120,,3rd,,west,3,2,True,True,False,True,False,True,False,False,False,"Calle del General Pardiñas, 50, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28001.0
Flat / apartment for rent in Recoletos,Flat,4000,False,BARNES International,210,,4th,,,4,3,True,True,False,False,False,False,False,False,False,", Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Castelló,Flat,3000,False,Home Select,225,,3rd,,,4,3,True,True,False,True,False,False,False,False,False,"Calle de Castelló, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in Castello,Flat,3000,False,Lodares & Linares Asesores Inmobiliarios,225,,3rd,1966.0,,4,3,True,True,False,True,False,False,True,False,False,"Castello, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de Claudio Coello,Flat,2250,False,ECHEVARRIA REAL ESTATE MANAGEMEN,127,,2nd,1929.0,,2,2,True,True,False,True,False,True,False,False,False,"Calle de Claudio Coello, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Penthouse for rent in calle del Maestro Alonso,Penthouse,1075,False,IB inmobiliaria,58,53.0,4th,1926.0,west,1,1,True,True,False,True,True,False,False,False,False,"Calle del Maestro Alonso, Subdistrict Fuente del Berro, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in calle de Núñez de Balboa,Flat,5995,False,Casas y Más,390,320.0,7th,1969.0,east,6,4,True,True,True,True,True,False,False,False,False,"Calle de Núñez de Balboa, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Studio flat for rent in calle de José Picón, 6",Studio,850,False,RE/MAX Jumbo,25,,2nd,,,0,1,True,True,False,True,False,False,False,False,False,"Calle de José Picón, 6, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in calle de Núñez de Balboa,Flat,5000,False,TINERFE Real Estate Architecture,170,136.0,3rd,1977.0,west,3,4,True,True,True,True,True,False,True,True,False,"Calle de Núñez de Balboa, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Duplex for rent in Goya,Duplex,4500,False,MR Madrid Realtors,191,,6th,,west,5,3,True,True,True,True,True,False,False,False,False,", Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Velázquez,Flat,2700,False,Administración Seper,139,,3rd,1965.0,west,2,2,True,True,False,True,False,False,False,False,False,"Calle de Velázquez, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
 Detached house for rent in avenida de los Toreros,Detached,3300,False,Estudio Salamanca,280,260.0,280,,east,5,5,True,False,True,True,True,False,True,False,False,"Avenida de los Toreros, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in calle de Alcalá,Flat,2425,False,Teresa Elias,150,140.0,3rd,,south,4,3,True,True,False,True,True,False,True,False,False,"Calle de Alcalá, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Castelló,Flat,5700,False,Gilmar Barrio de Salamanca,265,240.0,4th,1985.0,west,4,4,True,True,True,True,False,False,False,False,False,"Calle de Castelló, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
"Penthouse for rent in calle de Alcalá, 161",Penthouse,4000,False,Tuksa Premium Real Estate,240,,8th,,south,4,3,True,True,False,True,True,False,False,False,False,"Calle de Alcalá, 161, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28009.0
Flat / apartment for rent in calle Marqués del Duero,Flat,3200,False,Rightplace Apartments,107,,1st,,,2,2,True,True,False,True,False,True,False,False,False,"Calle Marqués del Duero, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28001.0
"Flat / apartment for rent in calle de Alcalá, 185",Flat,3500,False,Tuksa Premium Real Estate,135,129.0,5th,,,2,2,True,True,False,True,False,False,False,False,False,"Calle de Alcalá, 185, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28009.0
Flat / apartment for rent in calle de Alcalá,Flat,3250,False,Maprofit,67,,2nd,,,1,1,True,True,True,True,False,False,False,False,False,"Calle de Alcalá, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Velázquez,Flat,2800,False,aproperties real estate assets spain,116,105.0,7th,1926.0,east,4,2,True,True,False,True,False,False,False,False,False,"Calle de Velázquez, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Lombía,Flat,4900,False,Engel & Völkers Madrid,138,,3rd,1936.0,,3,2,True,True,False,True,False,False,False,True,False,"Calle de Lombía, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28009.0
Flat / apartment for rent in LONDRES,Flat,1200,False,Altor Asesores,65,,1st,2015.0,south,1,1,True,True,True,True,False,True,True,False,False,"LONDRES, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in calle de Hermosilla,Flat,5370,False,MIT HOUSE,220,200.0,4th,,north,3,3,True,True,False,True,False,False,False,False,False,"Calle de Hermosilla, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Flat / apartment for rent in calle de Hermosilla, 7",Flat,2850,False,Vivenio,151,,5th,,,4,3,True,True,False,True,False,False,False,False,False,"Calle de Hermosilla, 7, Urb. Hermosilla 7, Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28001.0
Flat / apartment for rent in calle de Lagasca,Flat,1650,False,Altor Asesores,62,55.0,ground,,west,1,1,True,True,False,True,False,False,False,False,False,"Calle de Lagasca, Subdistrict Castellana, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle Fundadores,Flat,830,False,Redpiso,47,43.0,6th,,west,1,1,True,True,False,True,False,False,False,False,False,"Calle Fundadores, Subdistrict Fuente del Berro, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Flat / apartment for rent in calle de Ardemans,Flat,1600,False,Mag Houses,91,79.0,3rd,,west,1,1,True,True,False,True,True,False,True,False,False,"Calle de Ardemans, Subdistrict Guindalera, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Duplex for rent in Recoletos,Duplex,3800,False,Inmobiliaria Internacional CPM,174,170.0,5th,1990.0,west,2,2,True,True,False,True,True,False,False,False,False,", Subdistrict Recoletos, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Flat / apartment for rent in calle de Padilla,Flat,2850,False,ukio spain s.l,70,,1st,,,2,1,True,True,False,True,False,False,False,False,False,"Calle de Padilla, Subdistrict Lista, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28006.0
Flat / apartment for rent in calle de José Ortega y Gasset,Flat,1795,False,Homelike,60,,1st,,,2,1,True,True,False,True,False,False,False,False,False,"Calle de José Ortega y Gasset, Subdistrict Lista, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
"Flat / apartment for rent in calle Duque de Sesto, 26",Flat,1400,False,Agencia negociadora de alquiler,70,,4th,,,2,1,True,True,False,True,False,False,False,False,False,"Calle Duque de Sesto, 26, Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28009.0
Flat / apartment for rent in calle de Juan Bravo,Flat,2650,False,ukio spain s.l,60,,8th,,,1,1,True,True,False,True,True,False,False,False,False,"Calle de Juan Bravo, Subdistrict Lista, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
Studio flat for rent in calle de Elvira,Studio,2613,False,Homelike,45,,2nd,,,0,1,True,True,False,True,False,False,False,False,False,"Calle de Elvira, Subdistrict Fuente del Berro, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,28028.0
Penthouse for rent in Goya,Penthouse,4000,False,Diplomatic,240,,8th,,east,4,4,True,True,False,True,True,False,False,False,False,", Subdistrict Goya, District Barrio de Salamanca, Madrid, Madrid city, Madrid",Barrio de Salamanca,
